LAT,LON,YEAR,MO,DY,T2M,ALLSKY_SFC_SW_DWN
33.40641,-111.94259,2006,3,14,12.35,5.65
33.40641,-111.94259,2006,3,15,15.07,6.43
33.40641,-111.94259,2006,3,16,15.43,4.57
33.40641,-111.94259,2006,3,17,15.45,5.83
33.40641,-111.94259,2006,3,18,12.2,5.99
33.40641,-111.94259,2006,3,19,7.2,4.48
33.40641,-111.94259,2006,3,20,9.51,4.99
33.40641,-111.94259,2006,3,21,10.55,3.94
33.40641,-111.94259,2006,3,22,10.84,6.96
33.40641,-111.94259,2006,3,23,14.97,6.3
33.40641,-111.94259,2006,3,24,17.17,6.07
33.40641,-111.94259,2006,3,25,18.01,6.93
33.40641,-111.94259,2006,3,26,18.08,5.94
33.40641,-111.94259,2006,3,27,19.3,4.35
33.40641,-111.94259,2006,3,28,17.88,3.75
33.40641,-111.94259,2006,3,29,15.78,5.45
33.40641,-111.94259,2006,3,30,14.48,5.37
33.40641,-111.94259,2006,3,31,16.97,4.94
33.40641,-111.94259,2006,4,1,16.26,6.57
33.40641,-111.94259,2006,4,2,17.91,6.06
33.40641,-111.94259,2006,4,3,20.79,6.1
33.40641,-111.94259,2006,4,4,19.95,3.69
33.40641,-111.94259,2006,4,5,16.74,5.83
33.40641,-111.94259,2006,4,6,13.72,6.6
33.40641,-111.94259,2006,4,7,16.69,6.78
33.40641,-111.94259,2006,4,8,20.03,7.39
33.40641,-111.94259,2006,4,9,20.45,6.34
33.40641,-111.94259,2006,4,10,17.49,5.18
33.40641,-111.94259,2006,4,11,18.17,6.84
33.40641,-111.94259,2006,4,12,21.63,7.87
33.40641,-111.94259,2006,4,13,24.37,6.41
33.40641,-111.94259,2006,4,14,23.88,4.12
33.40641,-111.94259,2006,4,15,18.24,7.17
33.40641,-111.94259,2006,4,16,20.21,6.73
33.40641,-111.94259,2006,4,17,18.9,7.38
33.40641,-111.94259,2006,4,18,19.19,7.64
33.40641,-111.94259,2006,4,19,20.11,7.18
33.40641,-111.94259,2006,4,20,21.65,8.04
33.40641,-111.94259,2006,4,21,22.65,6.07
33.40641,-111.94259,2006,4,22,22.49,7.6
33.40641,-111.94259,2006,4,23,17.73,7.75
33.40641,-111.94259,2006,4,24,18.39,7.96
33.40641,-111.94259,2006,4,25,21.11,7.87
33.40641,-111.94259,2006,4,26,21.44,8.34
33.40641,-111.94259,2006,4,27,16.85,5.63
33.40641,-111.94259,2006,4,28,14.47,6.92
33.40641,-111.94259,2006,4,29,21.2,8.46
33.40641,-111.94259,2006,4,30,25.51,8.5
33.40641,-111.94259,2006,5,1,27.41,7.15
33.40641,-111.94259,2006,5,2,27.16,7.24
33.40641,-111.94259,2006,5,3,25.71,6.95
33.40641,-111.94259,2006,5,4,23.75,7.6
33.40641,-111.94259,2006,5,5,21.92,7.31
33.40641,-111.94259,2006,5,6,23.53,7.15
33.40641,-111.94259,2006,5,7,24.13,7.55
33.40641,-111.94259,2006,5,8,25.54,7.5
33.40641,-111.94259,2006,5,9,25.22,7.32
33.40641,-111.94259,2006,5,10,27.04,7.48
33.40641,-111.94259,2006,5,11,27.78,7.63
33.40641,-111.94259,2006,5,12,28.72,7.11
33.40641,-111.94259,2006,5,13,28.68,7.2
33.40641,-111.94259,2006,5,14,29.31,7.43
33.40641,-111.94259,2006,5,15,29.27,5.7
33.40641,-111.94259,2006,5,16,27.5,6.91
33.40641,-111.94259,2006,5,17,30.99,6.77
33.40641,-111.94259,2006,5,18,30.7,7.47
33.40641,-111.94259,2006,5,19,30.5,7.09
33.40641,-111.94259,2006,5,20,30.74,7.2
33.40641,-111.94259,2006,5,21,30.63,7.68
33.40641,-111.94259,2006,5,22,22.86,6.3
33.40641,-111.94259,2006,5,23,24.28,8.08
33.40641,-111.94259,2006,5,24,28.87,8.25
33.40641,-111.94259,2006,5,25,30.01,8.56
33.40641,-111.94259,2006,5,26,28.64,7.68
33.40641,-111.94259,2006,5,27,25.57,7.72
33.40641,-111.94259,2006,5,28,23.71,8.22
33.40641,-111.94259,2006,5,29,25.28,8.15
33.40641,-111.94259,2006,5,30,26.6,8.67
33.40641,-111.94259,2006,5,31,29,8.3
33.40641,-111.94259,2006,6,1,31.17,8.53
33.40641,-111.94259,2006,6,2,33.42,8.03
33.40641,-111.94259,2006,6,3,34.29,7.89
33.40641,-111.94259,2006,6,4,34.4,8.41
33.40641,-111.94259,2006,6,5,33.44,7.57
33.40641,-111.94259,2006,6,6,33.13,5.34
33.40641,-111.94259,2006,6,7,32.67,7.63
33.40641,-111.94259,2006,6,8,32.13,7.37
33.40641,-111.94259,2006,6,9,31.69,8.24
33.40641,-111.94259,2006,6,10,30.46,8.34
33.40641,-111.94259,2006,6,11,30.25,8.82
33.40641,-111.94259,2006,6,12,30.75,9.04
33.40641,-111.94259,2006,6,13,33.89,7.95
33.40641,-111.94259,2006,6,14,32.71,8.25
33.40641,-111.94259,2006,6,15,30.31,8.35
33.40641,-111.94259,2006,6,16,30.11,8.3
33.40641,-111.94259,2006,6,17,31.48,8.34
33.40641,-111.94259,2006,6,18,33.09,8.36
33.40641,-111.94259,2006,6,19,34.32,8.15
33.40641,-111.94259,2006,6,20,33.17,8.33
33.40641,-111.94259,2006,6,21,33.11,8.6
33.40641,-111.94259,2006,6,22,33.49,8.01
33.40641,-111.94259,2006,6,23,33.26,6.82
33.40641,-111.94259,2006,6,24,34.3,6.1
33.40641,-111.94259,2006,6,25,35.14,5.75
33.40641,-111.94259,2006,6,26,33.5,7.52
33.40641,-111.94259,2006,6,27,33.58,7.74
33.40641,-111.94259,2006,6,28,33.42,7.84
33.40641,-111.94259,2006,6,29,34.12,7.16
33.40641,-111.94259,2006,6,30,32.22,7.7
33.40641,-111.94259,2006,7,1,34.16,6.85
33.40641,-111.94259,2006,7,2,33.04,5.45
33.40641,-111.94259,2006,7,3,33.09,6.48
33.40641,-111.94259,2006,7,4,32.56,5.66
33.40641,-111.94259,2006,7,5,29.86,3.16
33.40641,-111.94259,2006,7,6,32.04,6.05
33.40641,-111.94259,2006,7,7,31.37,4.17
33.40641,-111.94259,2006,7,8,32.28,7.33
33.40641,-111.94259,2006,7,9,34.75,6.87
33.40641,-111.94259,2006,7,10,34.29,7.62
33.40641,-111.94259,2006,7,11,35.09,8.28
33.40641,-111.94259,2006,7,12,35.53,7.82
33.40641,-111.94259,2006,7,13,37.11,7.67
33.40641,-111.94259,2006,7,14,36.75,7.6
33.40641,-111.94259,2006,7,15,37.23,6.21
33.40641,-111.94259,2006,7,16,35.27,6.59
33.40641,-111.94259,2006,7,17,32.84,7.32
33.40641,-111.94259,2006,7,18,36.06,6.94
33.40641,-111.94259,2006,7,19,35.27,6.16
33.40641,-111.94259,2006,7,20,35.45,5.53
33.40641,-111.94259,2006,7,21,37.68,6.02
33.40641,-111.94259,2006,7,22,37.79,6.77
33.40641,-111.94259,2006,7,23,37.85,5.66
33.40641,-111.94259,2006,7,24,37.38,6.43
33.40641,-111.94259,2006,7,25,34.43,6.51
33.40641,-111.94259,2006,7,26,29.71,6.43
33.40641,-111.94259,2006,7,27,28.39,6.1
33.40641,-111.94259,2006,7,28,28.91,5.43
33.40641,-111.94259,2006,7,29,28.15,5.54
33.40641,-111.94259,2006,7,30,28.33,4.74
33.40641,-111.94259,2006,7,31,29.02,5.43
33.40641,-111.94259,2006,8,1,30.11,6.45
33.40641,-111.94259,2006,8,2,30.86,7.32
33.40641,-111.94259,2006,8,3,30.44,6.24
33.40641,-111.94259,2006,8,4,29.75,4.16
33.40641,-111.94259,2006,8,5,30.82,7.95
33.40641,-111.94259,2006,8,6,32.34,7.69
33.40641,-111.94259,2006,8,7,33.26,6.12
33.40641,-111.94259,2006,8,8,33.28,4.99
33.40641,-111.94259,2006,8,9,30.71,3.65
33.40641,-111.94259,2006,8,10,30.57,4.72
33.40641,-111.94259,2006,8,11,29.98,5.3
33.40641,-111.94259,2006,8,12,30.06,6.27
33.40641,-111.94259,2006,8,13,31.05,4.5
33.40641,-111.94259,2006,8,14,29.82,5.59
33.40641,-111.94259,2006,8,15,28.16,5
33.40641,-111.94259,2006,8,16,29.69,6.69
33.40641,-111.94259,2006,8,17,30.66,6.42
33.40641,-111.94259,2006,8,18,31.74,6.56
33.40641,-111.94259,2006,8,19,33.13,6.65
33.40641,-111.94259,2006,8,20,30.44,6.46
33.40641,-111.94259,2006,8,21,31.22,6.06
33.40641,-111.94259,2006,8,22,28.5,4.82
33.40641,-111.94259,2006,8,23,31.16,5.84
33.40641,-111.94259,2006,8,24,30.33,2.68
33.40641,-111.94259,2006,8,25,29.89,6.21
33.40641,-111.94259,2006,8,26,30.68,6.34
33.40641,-111.94259,2006,8,27,31.59,7.28
33.40641,-111.94259,2006,8,28,31.06,7.01
33.40641,-111.94259,2006,8,29,31.64,7.01
33.40641,-111.94259,2006,8,30,31.56,6.38
33.40641,-111.94259,2006,8,31,31.84,4.73
33.40641,-111.94259,2006,9,1,32.96,6.82
33.40641,-111.94259,2006,9,2,30.44,5.61
33.40641,-111.94259,2006,9,3,27.53,5.97
33.40641,-111.94259,2006,9,4,28.18,6.39
33.40641,-111.94259,2006,9,5,28.71,6.86
33.40641,-111.94259,2006,9,6,29.46,5.68
33.40641,-111.94259,2006,9,7,26.46,4.18
33.40641,-111.94259,2006,9,8,26.74,6.48
33.40641,-111.94259,2006,9,9,26.75,4.24
33.40641,-111.94259,2006,9,10,27.75,6.6
33.40641,-111.94259,2006,9,11,28.74,6.49
33.40641,-111.94259,2006,9,12,28.35,5.26
33.40641,-111.94259,2006,9,13,28.33,5.19
33.40641,-111.94259,2006,9,14,27.97,3.97
33.40641,-111.94259,2006,9,15,25.47,5.88
33.40641,-111.94259,2006,9,16,23.9,6.95
33.40641,-111.94259,2006,9,17,24.04,6.93
33.40641,-111.94259,2006,9,18,24.51,6.84
33.40641,-111.94259,2006,9,19,26.03,6.65
33.40641,-111.94259,2006,9,20,25.51,5.33
33.40641,-111.94259,2006,9,21,22.47,6.38
33.40641,-111.94259,2006,9,22,22.97,4.73
33.40641,-111.94259,2006,9,23,22.72,5.81
33.40641,-111.94259,2006,9,24,24.54,6.08
33.40641,-111.94259,2006,9,25,27.55,5.76
33.40641,-111.94259,2006,9,26,28.95,4.88
33.40641,-111.94259,2006,9,27,28.56,5.49
33.40641,-111.94259,2006,9,28,28.58,5.8
33.40641,-111.94259,2006,9,29,28,5.23
33.40641,-111.94259,2006,9,30,28.16,5.49
33.40641,-111.94259,2006,10,1,28.52,5.61
33.40641,-111.94259,2006,10,2,27.92,4.72
33.40641,-111.94259,2006,10,3,29.08,5.1
33.40641,-111.94259,2006,10,4,29.47,5.39
33.40641,-111.94259,2006,10,5,28.65,2.98
33.40641,-111.94259,2006,10,6,25.71,4.47
33.40641,-111.94259,2006,10,7,22.78,5.75
33.40641,-111.94259,2006,10,8,22.7,4.9
33.40641,-111.94259,2006,10,9,21.44,5.3
33.40641,-111.94259,2006,10,10,20.98,4.74
33.40641,-111.94259,2006,10,11,22.16,5.29
33.40641,-111.94259,2006,10,12,23.07,5.29
33.40641,-111.94259,2006,10,13,24.26,3
33.40641,-111.94259,2006,10,14,20.25,3.42
33.40641,-111.94259,2006,10,15,17.72,3.93
33.40641,-111.94259,2006,10,16,19.63,4.86
33.40641,-111.94259,2006,10,17,18.68,3.66
33.40641,-111.94259,2006,10,18,17.76,4.83
33.40641,-111.94259,2006,10,19,16.88,5.16
33.40641,-111.94259,2006,10,20,19.12,5.1
33.40641,-111.94259,2006,10,21,20.31,5.02
33.40641,-111.94259,2006,10,22,19.95,4.85
33.40641,-111.94259,2006,10,23,21.89,4.06
33.40641,-111.94259,2006,10,24,20.45,1.79
33.40641,-111.94259,2006,10,25,20.54,3.61
33.40641,-111.94259,2006,10,26,16.4,4.94
33.40641,-111.94259,2006,10,27,17.09,4.9
33.40641,-111.94259,2006,10,28,19.85,4.5
33.40641,-111.94259,2006,10,29,18.14,4.26
33.40641,-111.94259,2006,10,30,18.67,4.63
33.40641,-111.94259,2006,10,31,18.19,4.63
33.40641,-111.94259,2006,11,1,17.85,4.06
33.40641,-111.94259,2006,11,2,18.23,3.83
33.40641,-111.94259,2006,11,3,20.31,4.33
33.40641,-111.94259,2006,11,4,20.79,4.64
33.40641,-111.94259,2006,11,5,19.04,3.87
33.40641,-111.94259,2006,11,6,19.28,4.27
33.40641,-111.94259,2006,11,7,21.59,4.11
33.40641,-111.94259,2006,11,8,22.29,4.36
33.40641,-111.94259,2006,11,9,20.51,4.39
33.40641,-111.94259,2006,11,10,18.79,4.3
33.40641,-111.94259,2006,11,11,18.81,2.97
33.40641,-111.94259,2006,11,12,16.22,3.98
33.40641,-111.94259,2006,11,13,15.67,3.61
33.40641,-111.94259,2006,11,14,16.55,2.59
33.40641,-111.94259,2006,11,15,15.47,4.2
33.40641,-111.94259,2006,11,16,16.8,4.24
33.40641,-111.94259,2006,11,17,18.21,4.01
33.40641,-111.94259,2006,11,18,18.97,3.95
33.40641,-111.94259,2006,11,19,18.9,3.96
33.40641,-111.94259,2006,11,20,20.01,3.87
33.40641,-111.94259,2006,11,21,20.51,3.97
33.40641,-111.94259,2006,11,22,19.32,3.32
33.40641,-111.94259,2006,11,23,18.37,3.01
33.40641,-111.94259,2006,11,24,17.85,2.27
33.40641,-111.94259,2006,11,25,15.75,3.65
33.40641,-111.94259,2006,11,26,14.04,3.42
33.40641,-111.94259,2006,11,27,12.48,3.13
33.40641,-111.94259,2006,11,28,10.85,1.48
33.40641,-111.94259,2006,11,29,6.88,3.35
33.40641,-111.94259,2006,11,30,3.98,3.43
33.40641,-111.94259,2006,12,1,8.5,3.66
33.40641,-111.94259,2006,12,2,10.07,3.72
33.40641,-111.94259,2006,12,3,9.05,3.73
33.40641,-111.94259,2006,12,4,10.04,3.85
33.40641,-111.94259,2006,12,5,12.01,3.76
33.40641,-111.94259,2006,12,6,12.25,3.7
33.40641,-111.94259,2006,12,7,14.15,3.57
33.40641,-111.94259,2006,12,8,13.64,3.5
33.40641,-111.94259,2006,12,9,14,3.46
33.40641,-111.94259,2006,12,10,11.26,2.05
33.40641,-111.94259,2006,12,11,10.39,3.43
33.40641,-111.94259,2006,12,12,10.2,3.45
33.40641,-111.94259,2006,12,13,11.72,3.4
33.40641,-111.94259,2006,12,14,13.43,2.64
33.40641,-111.94259,2006,12,15,14.32,3.04
33.40641,-111.94259,2006,12,16,14.09,2.49
33.40641,-111.94259,2006,12,17,10.45,2.35
33.40641,-111.94259,2006,12,18,8.85,1.94
33.40641,-111.94259,2006,12,19,6.7,2.24
33.40641,-111.94259,2006,12,20,4.33,3.36
33.40641,-111.94259,2006,12,21,5.88,3.35
33.40641,-111.94259,2006,12,22,5.21,1.06
33.40641,-111.94259,2006,12,23,6.35,3.11
33.40641,-111.94259,2006,12,24,8.13,3.56
33.40641,-111.94259,2006,12,25,9.34,3.52
33.40641,-111.94259,2006,12,26,12.24,2.92
33.40641,-111.94259,2006,12,27,11.99,0.96
33.40641,-111.94259,2006,12,28,6.88,1.4
33.40641,-111.94259,2006,12,29,7.01,1.79
33.40641,-111.94259,2006,12,30,7.04,3.42
33.40641,-111.94259,2006,12,31,7.2,3.34
33.40641,-111.94259,2007,1,1,8.46,3.31
33.40641,-111.94259,2007,1,2,10.64,3.58
33.40641,-111.94259,2007,1,3,11.22,3.3
33.40641,-111.94259,2007,1,4,11.93,3.7
33.40641,-111.94259,2007,1,5,8.72,2.26
33.40641,-111.94259,2007,1,6,6.62,3.41
33.40641,-111.94259,2007,1,7,7.77,3.56
33.40641,-111.94259,2007,1,8,10.61,3.96
33.40641,-111.94259,2007,1,9,13.38,3.93
33.40641,-111.94259,2007,1,10,12.3,2.06
33.40641,-111.94259,2007,1,11,13.57,3.84
33.40641,-111.94259,2007,1,12,8.77,1.67
33.40641,-111.94259,2007,1,13,4.11,2.56
33.40641,-111.94259,2007,1,14,-0.05,3.41
33.40641,-111.94259,2007,1,15,2.62,3.58
33.40641,-111.94259,2007,1,16,5.19,3.96
33.40641,-111.94259,2007,1,17,6.81,4.01
33.40641,-111.94259,2007,1,18,9.83,4.12
33.40641,-111.94259,2007,1,19,8.95,1.01
33.40641,-111.94259,2007,1,20,6.39,1.55
33.40641,-111.94259,2007,1,21,3.72,2.51
33.40641,-111.94259,2007,1,22,5.63,3.58
33.40641,-111.94259,2007,1,23,6.62,3.82
33.40641,-111.94259,2007,1,24,9.14,4.21
33.40641,-111.94259,2007,1,25,10.03,4.29
33.40641,-111.94259,2007,1,26,9.8,4.26
33.40641,-111.94259,2007,1,27,9.98,3.14
33.40641,-111.94259,2007,1,28,10.74,3.59
33.40641,-111.94259,2007,1,29,11.92,3.67
33.40641,-111.94259,2007,1,30,9.59,1.23
33.40641,-111.94259,2007,1,31,7.61,1.48
33.40641,-111.94259,2007,2,1,7.48,2.52
33.40641,-111.94259,2007,2,2,8.22,4.05
33.40641,-111.94259,2007,2,3,8.1,4.22
33.40641,-111.94259,2007,2,4,11.12,4.63
33.40641,-111.94259,2007,2,5,15.11,4.73
33.40641,-111.94259,2007,2,6,16.73,3.78
33.40641,-111.94259,2007,2,7,17,3.8
33.40641,-111.94259,2007,2,8,16.4,3.97
33.40641,-111.94259,2007,2,9,17.61,3.02
33.40641,-111.94259,2007,2,10,17.51,2.83
33.40641,-111.94259,2007,2,11,14.84,1.54
33.40641,-111.94259,2007,2,12,13.17,4.15
33.40641,-111.94259,2007,2,13,10.95,3.13
33.40641,-111.94259,2007,2,14,9.63,3.33
33.40641,-111.94259,2007,2,15,9.86,4.9
33.40641,-111.94259,2007,2,16,12.31,5.07
33.40641,-111.94259,2007,2,17,15.59,5.17
33.40641,-111.94259,2007,2,18,15.36,3.32
33.40641,-111.94259,2007,2,19,10.95,1.59
33.40641,-111.94259,2007,2,20,10.07,3.2
33.40641,-111.94259,2007,2,21,12.1,5.49
33.40641,-111.94259,2007,2,22,14.28,5.44
33.40641,-111.94259,2007,2,23,9.58,3.09
33.40641,-111.94259,2007,2,24,7.96,5.68
33.40641,-111.94259,2007,2,25,10.12,4.73
33.40641,-111.94259,2007,2,26,12.08,5.53
33.40641,-111.94259,2007,2,27,13.24,5.08
33.40641,-111.94259,2007,2,28,8.31,3.75
33.40641,-111.94259,2007,3,1,7.96,5.36
33.40641,-111.94259,2007,3,2,9.27,5.41
33.40641,-111.94259,2007,3,3,8.91,5.6
33.40641,-111.94259,2007,3,4,11.17,5.36
33.40641,-111.94259,2007,3,5,12.98,4.48
33.40641,-111.94259,2007,3,6,16.87,4.84
33.40641,-111.94259,2007,3,7,20.86,3.74
33.40641,-111.94259,2007,3,8,21.35,5.47
33.40641,-111.94259,2007,3,9,20.68,5.6
33.40641,-111.94259,2007,3,10,20.05,5.46
33.40641,-111.94259,2007,3,11,19.53,5.99
33.40641,-111.94259,2007,3,12,20.34,5.86
33.40641,-111.94259,2007,3,13,21.74,5.78
33.40641,-111.94259,2007,3,14,22.3,6.13
33.40641,-111.94259,2007,3,15,23.14,6
33.40641,-111.94259,2007,3,16,24.36,6.13
33.40641,-111.94259,2007,3,17,25.55,5.67
33.40641,-111.94259,2007,3,18,22.88,6.24
33.40641,-111.94259,2007,3,19,21.51,6.38
33.40641,-111.94259,2007,3,20,21.44,4.81
33.40641,-111.94259,2007,3,21,19.11,4.78
33.40641,-111.94259,2007,3,22,17.27,2
33.40641,-111.94259,2007,3,23,13.28,3.24
33.40641,-111.94259,2007,3,24,14.68,3.51
33.40641,-111.94259,2007,3,25,17.97,6.53
33.40641,-111.94259,2007,3,26,19.82,6.09
33.40641,-111.94259,2007,3,27,16.81,6.09
33.40641,-111.94259,2007,3,28,10.7,5.65
33.40641,-111.94259,2007,3,29,13.56,5.37
33.40641,-111.94259,2007,3,30,14.52,6.89
33.40641,-111.94259,2007,3,31,17.37,7.43
33.40641,-111.94259,2007,4,1,20.62,7.17
33.40641,-111.94259,2007,4,2,20.98,6.9
33.40641,-111.94259,2007,4,3,22.32,7.03
33.40641,-111.94259,2007,4,4,23.99,6.37
33.40641,-111.94259,2007,4,5,25.04,5.23
33.40641,-111.94259,2007,4,6,23.32,6.19
33.40641,-111.94259,2007,4,7,21.63,6.88
33.40641,-111.94259,2007,4,8,21.71,5.99
33.40641,-111.94259,2007,4,9,20.29,6.65
33.40641,-111.94259,2007,4,10,19.53,7.22
33.40641,-111.94259,2007,4,11,20.1,6.9
33.40641,-111.94259,2007,4,12,17.47,5.5
33.40641,-111.94259,2007,4,13,14.43,6.31
33.40641,-111.94259,2007,4,14,18.77,7.64
33.40641,-111.94259,2007,4,15,16.28,6.83
33.40641,-111.94259,2007,4,16,14.25,6.43
33.40641,-111.94259,2007,4,17,16.79,7.79
33.40641,-111.94259,2007,4,18,19.39,7.74
33.40641,-111.94259,2007,4,19,16.82,8.43
33.40641,-111.94259,2007,4,20,16.74,4.27
33.40641,-111.94259,2007,4,21,14.1,5.75
33.40641,-111.94259,2007,4,22,16.22,6.44
33.40641,-111.94259,2007,4,23,15.73,5.68
33.40641,-111.94259,2007,4,24,18.67,7.45
33.40641,-111.94259,2007,4,25,22.61,8.29
33.40641,-111.94259,2007,4,26,24.19,6.68
33.40641,-111.94259,2007,4,27,24.74,8.42
33.40641,-111.94259,2007,4,28,26.9,7.57
33.40641,-111.94259,2007,4,29,26.22,7.4
33.40641,-111.94259,2007,4,30,26.54,7.67
33.40641,-111.94259,2007,5,1,25.48,3.83
33.40641,-111.94259,2007,5,2,24.72,7.65
33.40641,-111.94259,2007,5,3,22.99,8.12
33.40641,-111.94259,2007,5,4,21.22,7.18
33.40641,-111.94259,2007,5,5,18.51,6.45
33.40641,-111.94259,2007,5,6,19.17,7.85
33.40641,-111.94259,2007,5,7,23.34,8.25
33.40641,-111.94259,2007,5,8,25.67,7.35
33.40641,-111.94259,2007,5,9,27.19,8.21
33.40641,-111.94259,2007,5,10,28.88,8.48
33.40641,-111.94259,2007,5,11,29.73,8.12
33.40641,-111.94259,2007,5,12,30.58,8.03
33.40641,-111.94259,2007,5,13,30.16,7.95
33.40641,-111.94259,2007,5,14,29.14,7.9
33.40641,-111.94259,2007,5,15,28.64,8.44
33.40641,-111.94259,2007,5,16,28.27,6.87
33.40641,-111.94259,2007,5,17,29.23,6.73
33.40641,-111.94259,2007,5,18,28.79,6.57
33.40641,-111.94259,2007,5,19,28.87,6.58
33.40641,-111.94259,2007,5,20,27.82,7.89
33.40641,-111.94259,2007,5,21,26.08,8.46
33.40641,-111.94259,2007,5,22,24.75,8.13
33.40641,-111.94259,2007,5,23,24.19,7.01
33.40641,-111.94259,2007,5,24,26.65,8.79
33.40641,-111.94259,2007,5,25,28.11,8
33.40641,-111.94259,2007,5,26,28.18,7.71
33.40641,-111.94259,2007,5,27,28.78,8.65
33.40641,-111.94259,2007,5,28,27.41,8.79
33.40641,-111.94259,2007,5,29,27.41,8.88
33.40641,-111.94259,2007,5,30,28.09,8.99
33.40641,-111.94259,2007,5,31,28.76,8.11
33.40641,-111.94259,2007,6,1,29.39,8.3
33.40641,-111.94259,2007,6,2,28.73,6
33.40641,-111.94259,2007,6,3,30.09,7.89
33.40641,-111.94259,2007,6,4,31.56,7.86
33.40641,-111.94259,2007,6,5,31.8,7.97
33.40641,-111.94259,2007,6,6,25.4,8.51
33.40641,-111.94259,2007,6,7,23.39,8.79
33.40641,-111.94259,2007,6,8,26.98,8.95
33.40641,-111.94259,2007,6,9,28.59,8.85
33.40641,-111.94259,2007,6,10,29.17,7.97
33.40641,-111.94259,2007,6,11,26.92,4.8
33.40641,-111.94259,2007,6,12,28.39,8.16
33.40641,-111.94259,2007,6,13,31.01,7.93
33.40641,-111.94259,2007,6,14,32.9,8.41
33.40641,-111.94259,2007,6,15,33.53,8.45
33.40641,-111.94259,2007,6,16,32.86,8.71
33.40641,-111.94259,2007,6,17,32.17,8.99
33.40641,-111.94259,2007,6,18,32.44,9.08
33.40641,-111.94259,2007,6,19,32.93,9.05
33.40641,-111.94259,2007,6,20,34.01,8.93
33.40641,-111.94259,2007,6,21,34.23,9.05
33.40641,-111.94259,2007,6,22,34.61,9.04
33.40641,-111.94259,2007,6,23,33.9,8.91
33.40641,-111.94259,2007,6,24,33.06,8.16
33.40641,-111.94259,2007,6,25,33.7,8.88
33.40641,-111.94259,2007,6,26,35.69,8.81
33.40641,-111.94259,2007,6,27,35.27,8.92
33.40641,-111.94259,2007,6,28,34.83,8.91
33.40641,-111.94259,2007,6,29,34.64,9.03
33.40641,-111.94259,2007,6,30,34.44,8.96
33.40641,-111.94259,2007,7,1,34.47,8.13
33.40641,-111.94259,2007,7,2,34.31,7.91
33.40641,-111.94259,2007,7,3,34.39,7.87
33.40641,-111.94259,2007,7,4,35.04,7.62
33.40641,-111.94259,2007,7,5,36,7.33
33.40641,-111.94259,2007,7,6,36.28,7.19
33.40641,-111.94259,2007,7,7,35.88,6.45
33.40641,-111.94259,2007,7,8,34.26,6.78
33.40641,-111.94259,2007,7,9,33.47,7.28
33.40641,-111.94259,2007,7,10,33.32,6.46
33.40641,-111.94259,2007,7,11,34.8,7.04
33.40641,-111.94259,2007,7,12,35.67,7.49
33.40641,-111.94259,2007,7,13,34.2,7.69
33.40641,-111.94259,2007,7,14,33.8,7.8
33.40641,-111.94259,2007,7,15,35.33,7.33
33.40641,-111.94259,2007,7,16,36.62,5.22
33.40641,-111.94259,2007,7,17,36.38,5.96
33.40641,-111.94259,2007,7,18,36.68,6.98
33.40641,-111.94259,2007,7,19,35.58,6.97
33.40641,-111.94259,2007,7,20,32.5,4.79
33.40641,-111.94259,2007,7,21,29.63,5.8
33.40641,-111.94259,2007,7,22,29.67,5.39
33.40641,-111.94259,2007,7,23,31.12,3.47
33.40641,-111.94259,2007,7,24,27.7,5.32
33.40641,-111.94259,2007,7,25,28.47,3.7
33.40641,-111.94259,2007,7,26,28.34,6.67
33.40641,-111.94259,2007,7,27,29.28,4.42
33.40641,-111.94259,2007,7,28,28.39,5.11
33.40641,-111.94259,2007,7,29,29.56,5.4
33.40641,-111.94259,2007,7,30,31.03,4.09
33.40641,-111.94259,2007,7,31,29.49,6.56
33.40641,-111.94259,2007,8,1,28.91,5.01
33.40641,-111.94259,2007,8,2,30.59,6.15
33.40641,-111.94259,2007,8,3,32.42,4.65
33.40641,-111.94259,2007,8,4,29.45,4.96
33.40641,-111.94259,2007,8,5,27.51,3.54
33.40641,-111.94259,2007,8,6,26.34,4.26
33.40641,-111.94259,2007,8,7,29.19,6.9
33.40641,-111.94259,2007,8,8,31.68,7.78
33.40641,-111.94259,2007,8,9,32.5,7
33.40641,-111.94259,2007,8,10,31.67,7.18
33.40641,-111.94259,2007,8,11,33.32,6.62
33.40641,-111.94259,2007,8,12,35.31,7.1
33.40641,-111.94259,2007,8,13,35.04,5.85
33.40641,-111.94259,2007,8,14,32.4,6.16
33.40641,-111.94259,2007,8,15,32.49,5.08
33.40641,-111.94259,2007,8,16,33.72,5.27
33.40641,-111.94259,2007,8,17,34.22,5.47
33.40641,-111.94259,2007,8,18,34.86,6.11
33.40641,-111.94259,2007,8,19,32.29,6.4
33.40641,-111.94259,2007,8,20,32.55,6.46
33.40641,-111.94259,2007,8,21,33.81,6.59
33.40641,-111.94259,2007,8,22,34.07,6.49
33.40641,-111.94259,2007,8,23,33.95,6.25
33.40641,-111.94259,2007,8,24,34.44,6.28
33.40641,-111.94259,2007,8,25,30.29,4.83
33.40641,-111.94259,2007,8,26,30.5,4.85
33.40641,-111.94259,2007,8,27,33.43,5.29
33.40641,-111.94259,2007,8,28,34.73,5.59
33.40641,-111.94259,2007,8,29,35.43,5.25
33.40641,-111.94259,2007,8,30,34.99,4.92
33.40641,-111.94259,2007,8,31,34.6,4.96
33.40641,-111.94259,2007,9,1,34.65,6.32
