LAT,LON,YEAR,MO,DY,T2M_RANGE,ALLSKY_SFC_SW_DWN
33.42011,-112.04149,2016,7,30,10.74,7.42
33.42011,-112.04149,2016,7,31,10.91,7.26
33.42011,-112.04149,2016,8,1,8.31,7.26
33.42011,-112.04149,2016,8,2,8.98,5.2
33.42011,-112.04149,2016,8,3,10.63,6.35
33.42011,-112.04149,2016,8,4,10.6,6.73
33.42011,-112.04149,2016,8,5,8.91,6.11
33.42011,-112.04149,2016,8,6,13.65,7.21
33.42011,-112.04149,2016,8,7,15.44,7.4
33.42011,-112.04149,2016,8,8,15.86,7.62
33.42011,-112.04149,2016,8,9,10.91,6.23
33.42011,-112.04149,2016,8,10,9.6,6.51
33.42011,-112.04149,2016,8,11,9.91,6.61
33.42011,-112.04149,2016,8,12,12.8,7.26
33.42011,-112.04149,2016,8,13,15.16,7.25
33.42011,-112.04149,2016,8,14,14.7,7.3
33.42011,-112.04149,2016,8,15,16.16,7.24
33.42011,-112.04149,2016,8,16,15.59,6.99
33.42011,-112.04149,2016,8,17,13.77,7.04
33.42011,-112.04149,2016,8,18,13.28,6.43
33.42011,-112.04149,2016,8,19,13.58,7.12
33.42011,-112.04149,2016,8,20,10.95,6.52
33.42011,-112.04149,2016,8,21,13.17,6.91
33.42011,-112.04149,2016,8,22,12.98,5.72
33.42011,-112.04149,2016,8,23,11.72,6.16
33.42011,-112.04149,2016,8,24,14.61,6.94
33.42011,-112.04149,2016,8,25,13.83,6.69
33.42011,-112.04149,2016,8,26,9.89,5.39
33.42011,-112.04149,2016,8,27,12.8,6.51
33.42011,-112.04149,2016,8,28,15.53,6.9
33.42011,-112.04149,2016,8,29,16.71,6.89
33.42011,-112.04149,2016,8,30,16.24,6.65
33.42011,-112.04149,2016,8,31,13.37,6.68
33.42011,-112.04149,2016,9,1,10.14,6.46
33.42011,-112.04149,2016,9,2,13.71,6.75
33.42011,-112.04149,2016,9,3,15.46,6.84
33.42011,-112.04149,2016,9,4,16.98,7.07
33.42011,-112.04149,2016,9,5,17.6,7.08
33.42011,-112.04149,2016,9,6,16.66,6.72
33.42011,-112.04149,2016,9,7,5.86,3.02
33.42011,-112.04149,2016,9,8,13.12,6.55
33.42011,-112.04149,2016,9,9,13.25,6.69
33.42011,-112.04149,2016,9,10,15.22,6.57
33.42011,-112.04149,2016,9,11,16.37,6.63
33.42011,-112.04149,2016,9,12,13.95,6.29
33.42011,-112.04149,2016,9,13,12.84,4.19
33.42011,-112.04149,2016,9,14,14.42,6.56
33.42011,-112.04149,2016,9,15,15.89,6.79
33.42011,-112.04149,2016,9,16,17.39,6.7
33.42011,-112.04149,2016,9,17,17.97,6.59
33.42011,-112.04149,2016,9,18,19.05,6.41
33.42011,-112.04149,2016,9,19,11.58,4.21
33.42011,-112.04149,2016,9,20,8.23,2.05
33.42011,-112.04149,2016,9,21,13.33,5.5
33.42011,-112.04149,2016,9,22,8.64,3.71
33.42011,-112.04149,2016,9,23,14.18,5.9
33.42011,-112.04149,2016,9,24,16.98,6.25
33.42011,-112.04149,2016,9,25,17.53,6.1
33.42011,-112.04149,2016,9,26,8.51,4.01
33.42011,-112.04149,2016,9,27,11.63,4.09
33.42011,-112.04149,2016,9,28,14.27,5.02
33.42011,-112.04149,2016,9,29,11.62,3.85
33.42011,-112.04149,2016,9,30,13.61,5.12
33.42011,-112.04149,2016,10,1,13.61,5.72
33.42011,-112.04149,2016,10,2,11.74,3.58
33.42011,-112.04149,2016,10,3,12.99,5.93
33.42011,-112.04149,2016,10,4,15.1,5.84
33.42011,-112.04149,2016,10,5,16.53,5.67
33.42011,-112.04149,2016,10,6,14.49,5.67
33.42011,-112.04149,2016,10,7,19.28,5.61
33.42011,-112.04149,2016,10,8,12.65,5.1
33.42011,-112.04149,2016,10,9,14.55,5.32
33.42011,-112.04149,2016,10,10,14.99,5.32
33.42011,-112.04149,2016,10,11,16.92,5.38
33.42011,-112.04149,2016,10,12,15.91,4.98
33.42011,-112.04149,2016,10,13,16.8,5.39
33.42011,-112.04149,2016,10,14,18.1,5.28
33.42011,-112.04149,2016,10,15,17.87,5.29
33.42011,-112.04149,2016,10,16,16.64,4.89
33.42011,-112.04149,2016,10,17,13.79,5.09
33.42011,-112.04149,2016,10,18,15.33,5.06
33.42011,-112.04149,2016,10,19,15.24,5.09
33.42011,-112.04149,2016,10,20,19.75,5.04
33.42011,-112.04149,2016,10,21,15.34,4.88
33.42011,-112.04149,2016,10,22,17.11,4.8
33.42011,-112.04149,2016,10,23,15.47,4.62
33.42011,-112.04149,2016,10,24,11.38,2.76
33.42011,-112.04149,2016,10,25,12.64,4.57
33.42011,-112.04149,2016,10,26,15.43,4.64
33.42011,-112.04149,2016,10,27,15.7,3.84
33.42011,-112.04149,2016,10,28,9.98,3.43
33.42011,-112.04149,2016,10,29,14.6,4.45
33.42011,-112.04149,2016,10,30,13.65,3.35
33.42011,-112.04149,2016,10,31,10.76,3.95
33.42011,-112.04149,2016,11,1,10.74,4.41
33.42011,-112.04149,2016,11,2,14.35,4.51
33.42011,-112.04149,2016,11,3,11.27,3.86
33.42011,-112.04149,2016,11,4,11.11,4.26
33.42011,-112.04149,2016,11,5,12.09,4.26
33.42011,-112.04149,2016,11,6,13.72,4.25
33.42011,-112.04149,2016,11,7,14.18,4.21
33.42011,-112.04149,2016,11,8,15.54,4.21
33.42011,-112.04149,2016,11,9,13.27,4.23
33.42011,-112.04149,2016,11,10,13.51,4.19
33.42011,-112.04149,2016,11,11,13.49,4.14
33.42011,-112.04149,2016,11,12,13.73,4.01
33.42011,-112.04149,2016,11,13,15.39,3.97
33.42011,-112.04149,2016,11,14,16.4,4.06
33.42011,-112.04149,2016,11,15,17.25,4.03
33.42011,-112.04149,2016,11,16,11.89,2.5
33.42011,-112.04149,2016,11,17,12.18,4.08
33.42011,-112.04149,2016,11,18,17.24,3.98
33.42011,-112.04149,2016,11,19,17.08,3.84
33.42011,-112.04149,2016,11,20,11.68,0.73
33.42011,-112.04149,2016,11,21,7.57,3.16
33.42011,-112.04149,2016,11,22,11.51,3.79
33.42011,-112.04149,2016,11,23,15.07,3.83
33.42011,-112.04149,2016,11,24,15.25,3.71
33.42011,-112.04149,2016,11,25,17.68,3.82
33.42011,-112.04149,2016,11,26,9.8,0.83
33.42011,-112.04149,2016,11,27,9.95,2.82
33.42011,-112.04149,2016,11,28,9.54,2.16
33.42011,-112.04149,2016,11,29,11.86,3.73
33.42011,-112.04149,2016,11,30,14.22,3.69
33.42011,-112.04149,2016,12,1,12.43,2.64
33.42011,-112.04149,2016,12,2,9.44,2.57
33.42011,-112.04149,2016,12,3,15.07,3.59
33.42011,-112.04149,2016,12,4,16,3.62
33.42011,-112.04149,2016,12,5,13.89,3.25
33.42011,-112.04149,2016,12,6,10.54,2.67
33.42011,-112.04149,2016,12,7,8.49,2.67
33.42011,-112.04149,2016,12,8,13.18,3.43
33.42011,-112.04149,2016,12,9,13.85,3.34
33.42011,-112.04149,2016,12,10,14.78,3.17
33.42011,-112.04149,2016,12,11,12.27,3.25
33.42011,-112.04149,2016,12,12,11.53,3.11
33.42011,-112.04149,2016,12,13,12.39,3.19
33.42011,-112.04149,2016,12,14,14.32,3.23
33.42011,-112.04149,2016,12,15,15.16,1.93
33.42011,-112.04149,2016,12,16,9.86,2.62
33.42011,-112.04149,2016,12,17,8.43,3.54
33.42011,-112.04149,2016,12,18,15.66,3.58
33.42011,-112.04149,2016,12,19,17.87,3.44
33.42011,-112.04149,2016,12,20,13.45,3.03
33.42011,-112.04149,2016,12,21,6.94,1.72
33.42011,-112.04149,2016,12,22,7.62,1.29
33.42011,-112.04149,2016,12,23,7.93,1.84
33.42011,-112.04149,2016,12,24,10.88,0.7
33.42011,-112.04149,2016,12,25,9.72,3.36
33.42011,-112.04149,2016,12,26,14.1,3.41
33.42011,-112.04149,2016,12,27,16.4,3.41
33.42011,-112.04149,2016,12,28,13.63,2.14
33.42011,-112.04149,2016,12,29,15.72,3.43
33.42011,-112.04149,2016,12,30,11.99,3.11
33.42011,-112.04149,2016,12,31,7.09,2.23
33.42011,-112.04149,2017,1,1,6.68,1.66
33.42011,-112.04149,2017,1,2,7.44,1.81
33.42011,-112.04149,2017,1,3,10.81,2.75
33.42011,-112.04149,2017,1,4,11.74,3.2
33.42011,-112.04149,2017,1,5,11.6,3.35
33.42011,-112.04149,2017,1,6,11.54,3.55
33.42011,-112.04149,2017,1,7,14.06,2.27
33.42011,-112.04149,2017,1,8,14.99,2.82
33.42011,-112.04149,2017,1,9,7.92,0.61
33.42011,-112.04149,2017,1,10,9.37,3.03
33.42011,-112.04149,2017,1,11,8.47,2.9
33.42011,-112.04149,2017,1,12,13.27,2.07
33.42011,-112.04149,2017,1,13,8.39,1.17
33.42011,-112.04149,2017,1,14,11.09,1.91
33.42011,-112.04149,2017,1,15,7.33,1.81
33.42011,-112.04149,2017,1,16,9.87,3.34
33.42011,-112.04149,2017,1,17,10.57,2.56
33.42011,-112.04149,2017,1,18,12.48,3.8
33.42011,-112.04149,2017,1,19,10.6,1.98
33.42011,-112.04149,2017,1,20,6.49,1.08
33.42011,-112.04149,2017,1,21,7.9,3.47
33.42011,-112.04149,2017,1,22,13.33,2.7
33.42011,-112.04149,2017,1,23,9.36,1.81
33.42011,-112.04149,2017,1,24,9.38,3.9
33.42011,-112.04149,2017,1,25,11.55,4.13
33.42011,-112.04149,2017,1,26,13.48,4.2
33.42011,-112.04149,2017,1,27,13.91,4.3
33.42011,-112.04149,2017,1,28,18.96,4.38
33.42011,-112.04149,2017,1,29,19.69,4.32
33.42011,-112.04149,2017,1,30,17.92,4.39
33.42011,-112.04149,2017,1,31,17.42,4.36
33.42011,-112.04149,2017,2,1,17.24,4.46
33.42011,-112.04149,2017,2,2,15.65,3.93
33.42011,-112.04149,2017,2,3,13.87,3.5
33.42011,-112.04149,2017,2,4,15.34,4.58
33.42011,-112.04149,2017,2,5,17.8,4.25
33.42011,-112.04149,2017,2,6,10.89,1.56
33.42011,-112.04149,2017,2,7,10.52,4.32
33.42011,-112.04149,2017,2,8,14.27,4.49
33.42011,-112.04149,2017,2,9,15.94,4.53
33.42011,-112.04149,2017,2,10,15.99,3.99
33.42011,-112.04149,2017,2,11,11.85,3.31
33.42011,-112.04149,2017,2,12,9.3,2.94
33.42011,-112.04149,2017,2,13,10.58,4.32
33.42011,-112.04149,2017,2,14,9.6,4.37
33.42011,-112.04149,2017,2,15,13.62,5
33.42011,-112.04149,2017,2,16,15.91,4.41
33.42011,-112.04149,2017,2,17,12.74,4.06
33.42011,-112.04149,2017,2,18,9.69,1.46
33.42011,-112.04149,2017,2,19,7.53,2.6
33.42011,-112.04149,2017,2,20,12.91,4.9
33.42011,-112.04149,2017,2,21,16.02,5.15
33.42011,-112.04149,2017,2,22,14.06,3.81
33.42011,-112.04149,2017,2,23,11.52,5.53
33.42011,-112.04149,2017,2,24,13.46,5.57
33.42011,-112.04149,2017,2,25,15.38,5.56
33.42011,-112.04149,2017,2,26,10.51,4.66
33.42011,-112.04149,2017,2,27,11.69,1.91
33.42011,-112.04149,2017,2,28,9.24,4.75
33.42011,-112.04149,2017,3,1,15.8,5.74
33.42011,-112.04149,2017,3,2,21.59,5.85
33.42011,-112.04149,2017,3,3,15.75,4.21
33.42011,-112.04149,2017,3,4,15.01,5.12
33.42011,-112.04149,2017,3,5,12.55,2.36
33.42011,-112.04149,2017,3,6,13.91,6.01
33.42011,-112.04149,2017,3,7,18.98,5.94
33.42011,-112.04149,2017,3,8,20.47,5.84
33.42011,-112.04149,2017,3,9,19.7,6.01
33.42011,-112.04149,2017,3,10,20.04,6.06
33.42011,-112.04149,2017,3,11,15.38,6.12
33.42011,-112.04149,2017,3,12,17.76,6.12
33.42011,-112.04149,2017,3,13,17.84,6.19
33.42011,-112.04149,2017,3,14,19.04,6.29
33.42011,-112.04149,2017,3,15,17.23,5.29
33.42011,-112.04149,2017,3,16,17.72,6.31
33.42011,-112.04149,2017,3,17,17.68,6.24
33.42011,-112.04149,2017,3,18,19.12,6.34
33.42011,-112.04149,2017,3,19,18.99,6.48
33.42011,-112.04149,2017,3,20,16.53,6.14
33.42011,-112.04149,2017,3,21,15.7,6.52
33.42011,-112.04149,2017,3,22,10.9,3.92
33.42011,-112.04149,2017,3,23,10.84,5.35
33.42011,-112.04149,2017,3,24,16.6,6.8
33.42011,-112.04149,2017,3,25,15.19,6.46
33.42011,-112.04149,2017,3,26,15.54,6.68
33.42011,-112.04149,2017,3,27,14.66,6.55
33.42011,-112.04149,2017,3,28,14.82,6.89
33.42011,-112.04149,2017,3,29,16.83,7.07
33.42011,-112.04149,2017,3,30,18.29,6.93
33.42011,-112.04149,2017,3,31,10.19,5.36
33.42011,-112.04149,2017,4,1,15.16,6.76
33.42011,-112.04149,2017,4,2,18.69,7.12
33.42011,-112.04149,2017,4,3,17.17,7.08
33.42011,-112.04149,2017,4,4,16.7,6.18
33.42011,-112.04149,2017,4,5,18.44,7.14
33.42011,-112.04149,2017,4,6,19.85,7.31
33.42011,-112.04149,2017,4,7,15.53,5.94
33.42011,-112.04149,2017,4,8,13.54,5.71
33.42011,-112.04149,2017,4,9,15.67,7.31
33.42011,-112.04149,2017,4,10,18.14,7.38
33.42011,-112.04149,2017,4,11,17.43,7
33.42011,-112.04149,2017,4,12,17.87,7.64
33.42011,-112.04149,2017,4,13,17.78,7.35
33.42011,-112.04149,2017,4,14,17.16,7.77
33.42011,-112.04149,2017,4,15,17.6,7.85
33.42011,-112.04149,2017,4,16,17.62,7.29
33.42011,-112.04149,2017,4,17,17.29,6.93
33.42011,-112.04149,2017,4,18,16.95,7.68
33.42011,-112.04149,2017,4,19,15.97,7.83
33.42011,-112.04149,2017,4,20,17.86,7.99
33.42011,-112.04149,2017,4,21,18.04,7.96
33.42011,-112.04149,2017,4,22,20.83,7.9
33.42011,-112.04149,2017,4,23,19.11,7.71
33.42011,-112.04149,2017,4,24,16.92,4.64
33.42011,-112.04149,2017,4,25,13.59,7.58
33.42011,-112.04149,2017,4,26,18.11,7.79
33.42011,-112.04149,2017,4,27,16.3,6.87
33.42011,-112.04149,2017,4,28,15.32,7.45
33.42011,-112.04149,2017,4,29,17.18,8.05
33.42011,-112.04149,2017,4,30,18.44,8.26
33.42011,-112.04149,2017,5,1,18.88,8.15
33.42011,-112.04149,2017,5,2,18.53,8.01
33.42011,-112.04149,2017,5,3,19.06,7.81
33.42011,-112.04149,2017,5,4,19.46,8.06
33.42011,-112.04149,2017,5,5,20.18,7.99
33.42011,-112.04149,2017,5,6,14.47,8.01
33.42011,-112.04149,2017,5,7,10.11,6.29
33.42011,-112.04149,2017,5,8,15.98,7.44
33.42011,-112.04149,2017,5,9,10.46,5.89
33.42011,-112.04149,2017,5,10,13.14,6.9
33.42011,-112.04149,2017,5,11,18.12,8.06
33.42011,-112.04149,2017,5,12,17.42,7.93
33.42011,-112.04149,2017,5,13,17.37,8.28
33.42011,-112.04149,2017,5,14,16.09,6.71
33.42011,-112.04149,2017,5,15,13.93,8.26
33.42011,-112.04149,2017,5,16,13.2,7.91
33.42011,-112.04149,2017,5,17,17.25,8.15
33.42011,-112.04149,2017,5,18,14.98,8.46
33.42011,-112.04149,2017,5,19,17.82,8.51
33.42011,-112.04149,2017,5,20,19.14,8.43
33.42011,-112.04149,2017,5,21,19.82,8.26
33.42011,-112.04149,2017,5,22,20.47,8.27
33.42011,-112.04149,2017,5,23,18.43,8.51
33.42011,-112.04149,2017,5,24,20.62,8.33
33.42011,-112.04149,2017,5,25,16.72,8.37
33.42011,-112.04149,2017,5,26,16.22,8.55
33.42011,-112.04149,2017,5,27,18.94,8.5
33.42011,-112.04149,2017,5,28,18.5,8.57
33.42011,-112.04149,2017,5,29,19.36,8.55
33.42011,-112.04149,2017,5,30,14.83,7.83
33.42011,-112.04149,2017,5,31,17.03,7.68
33.42011,-112.04149,2017,6,1,14.48,8.46
33.42011,-112.04149,2017,6,2,19.01,8.45
33.42011,-112.04149,2017,6,3,18.7,8.41
33.42011,-112.04149,2017,6,4,18.67,8.36
33.42011,-112.04149,2017,6,5,18.55,8.32
33.42011,-112.04149,2017,6,6,16.5,8.19
33.42011,-112.04149,2017,6,7,18.99,8.35
33.42011,-112.04149,2017,6,8,16.36,7.86
33.42011,-112.04149,2017,6,9,17.23,8.54
33.42011,-112.04149,2017,6,10,17.16,8.46
33.42011,-112.04149,2017,6,11,16.71,8.48
33.42011,-112.04149,2017,6,12,16.12,8.75
33.42011,-112.04149,2017,6,13,18.69,8.86
33.42011,-112.04149,2017,6,14,20.71,8.98
33.42011,-112.04149,2017,6,15,21.15,8.88
33.42011,-112.04149,2017,6,16,20.53,8.93
33.42011,-112.04149,2017,6,17,19.2,8.79
33.42011,-112.04149,2017,6,18,19.88,8.6
33.42011,-112.04149,2017,6,19,20.91,8.38
33.42011,-112.04149,2017,6,20,19.03,8.16
33.42011,-112.04149,2017,6,21,16.71,8.42
33.42011,-112.04149,2017,6,22,18.18,8.4
33.42011,-112.04149,2017,6,23,18.53,8.46
33.42011,-112.04149,2017,6,24,17.73,8.18
33.42011,-112.04149,2017,6,25,16.52,8.35
33.42011,-112.04149,2017,6,26,17.11,8.38
33.42011,-112.04149,2017,6,27,15.62,8.77
33.42011,-112.04149,2017,6,28,16.8,8.68
33.42011,-112.04149,2017,6,29,17.71,8.66
33.42011,-112.04149,2017,6,30,18.04,8.62
33.42011,-112.04149,2017,7,1,18.85,8.43
33.42011,-112.04149,2017,7,2,18.53,8.1
33.42011,-112.04149,2017,7,3,14.44,8
33.42011,-112.04149,2017,7,4,17.06,8.18
33.42011,-112.04149,2017,7,5,16.48,8.03
33.42011,-112.04149,2017,7,6,16.44,8.03
33.42011,-112.04149,2017,7,7,17.93,7.94
33.42011,-112.04149,2017,7,8,13.33,7.78
33.42011,-112.04149,2017,7,9,12.93,7.68
33.42011,-112.04149,2017,7,10,13.09,7.8
33.42011,-112.04149,2017,7,11,12.83,7.17
33.42011,-112.04149,2017,7,12,13.76,7.73
33.42011,-112.04149,2017,7,13,13.87,7.72
33.42011,-112.04149,2017,7,14,14.31,7.72
33.42011,-112.04149,2017,7,15,13.95,7.65
33.42011,-112.04149,2017,7,16,11.14,7.59
33.42011,-112.04149,2017,7,17,7.07,6.25
33.42011,-112.04149,2017,7,18,10.94,7.53
33.42011,-112.04149,2017,7,19,11.96,5.92
33.42011,-112.04149,2017,7,20,12.37,7.23
33.42011,-112.04149,2017,7,21,11.13,7.52
33.42011,-112.04149,2017,7,22,13.54,7.45
33.42011,-112.04149,2017,7,23,11.9,7.48
33.42011,-112.04149,2017,7,24,4.62,3.21
33.42011,-112.04149,2017,7,25,13.25,7.01
33.42011,-112.04149,2017,7,26,12.2,7.58
33.42011,-112.04149,2017,7,27,15.06,7.52
33.42011,-112.04149,2017,7,28,4.16,5.19
33.42011,-112.04149,2017,7,29,9.84,6.5
33.42011,-112.04149,2017,7,30,9.95,6.3
33.42011,-112.04149,2017,7,31,13.23,7.06
33.42011,-112.04149,2017,8,1,10.77,5.64
33.42011,-112.04149,2017,8,2,4.68,5.19
33.42011,-112.04149,2017,8,3,11.4,6.02
33.42011,-112.04149,2017,8,4,13.8,7.36
33.42011,-112.04149,2017,8,5,14.57,7.46
33.42011,-112.04149,2017,8,6,14.9,7.47
33.42011,-112.04149,2017,8,7,15.42,7.7
33.42011,-112.04149,2017,8,8,15.96,7.7
33.42011,-112.04149,2017,8,9,15.43,7.48
33.42011,-112.04149,2017,8,10,10.65,5.29
33.42011,-112.04149,2017,8,11,12.19,6.53
33.42011,-112.04149,2017,8,12,11.38,7.08
33.42011,-112.04149,2017,8,13,13.04,7.21
33.42011,-112.04149,2017,8,14,13.52,7.29
33.42011,-112.04149,2017,8,15,15.3,7.43
33.42011,-112.04149,2017,8,16,17.36,7.43
33.42011,-112.04149,2017,8,17,16.34,7.54
33.42011,-112.04149,2017,8,18,16.08,7.46
33.42011,-112.04149,2017,8,19,14.74,7.07
33.42011,-112.04149,2017,8,20,12.94,4.49
33.42011,-112.04149,2017,8,21,14.39,6.92
33.42011,-112.04149,2017,8,22,15.91,7.02
33.42011,-112.04149,2017,8,23,12.97,6.84
33.42011,-112.04149,2017,8,24,14.04,6.94
33.42011,-112.04149,2017,8,25,15.86,6.84
33.42011,-112.04149,2017,8,26,16.25,6.44
33.42011,-112.04149,2017,8,27,15.17,6.79
33.42011,-112.04149,2017,8,28,15.01,6.87
33.42011,-112.04149,2017,8,29,14.04,6.78
33.42011,-112.04149,2017,8,30,14.74,6.8
33.42011,-112.04149,2017,8,31,16.72,6.95
33.42011,-112.04149,2017,9,1,17.27,6.96
33.42011,-112.04149,2017,9,2,11.66,5.76
33.42011,-112.04149,2017,9,3,12.82,6.54
33.42011,-112.04149,2017,9,4,14.59,6.7
33.42011,-112.04149,2017,9,5,15.46,6.64
33.42011,-112.04149,2017,9,6,15.24,6.75
33.42011,-112.04149,2017,9,7,13.82,6.58
33.42011,-112.04149,2017,9,8,9.31,4.62
33.42011,-112.04149,2017,9,9,9.57,5.08
33.42011,-112.04149,2017,9,10,14.71,6.44
33.42011,-112.04149,2017,9,11,13.92,6.45
33.42011,-112.04149,2017,9,12,13.92,6.4
33.42011,-112.04149,2017,9,13,14.48,6.14
33.42011,-112.04149,2017,9,14,12.79,6.28
33.42011,-112.04149,2017,9,15,14.06,6.54
33.42011,-112.04149,2017,9,16,15.58,6.49
33.42011,-112.04149,2017,9,17,16.3,6.5
33.42011,-112.04149,2017,9,18,17.45,6.5
33.42011,-112.04149,2017,9,19,16.77,6.46
33.42011,-112.04149,2017,9,20,17.88,6.33
33.42011,-112.04149,2017,9,21,16.72,6.21
33.42011,-112.04149,2017,9,22,12.73,6.23
33.42011,-112.04149,2017,9,23,14.32,6.32
33.42011,-112.04149,2017,9,24,15.45,6.31
33.42011,-112.04149,2017,9,25,17.47,6.04
33.42011,-112.04149,2017,9,26,15.84,5.23
33.42011,-112.04149,2017,9,27,15.57,6.07
33.42011,-112.04149,2017,9,28,17.21,6.04
33.42011,-112.04149,2017,9,29,16.59,5.94
33.42011,-112.04149,2017,9,30,16.83,5.85
33.42011,-112.04149,2017,10,1,17.47,5.94
33.42011,-112.04149,2017,10,2,14.81,5.85
33.42011,-112.04149,2017,10,3,17.28,5.81
33.42011,-112.04149,2017,10,4,15.44,5.74
33.42011,-112.04149,2017,10,5,15.11,5.66
33.42011,-112.04149,2017,10,6,17.61,5.92
33.42011,-112.04149,2017,10,7,19.31,5.87
33.42011,-112.04149,2017,10,8,19.49,5.76
33.42011,-112.04149,2017,10,9,14.93,5.7
33.42011,-112.04149,2017,10,10,18.69,5.46
33.42011,-112.04149,2017,10,11,17.16,5.35
33.42011,-112.04149,2017,10,12,17.24,5.49
33.42011,-112.04149,2017,10,13,15.65,5.41
33.42011,-112.04149,2017,10,14,14.87,5.32
33.42011,-112.04149,2017,10,15,19.78,5.46
33.42011,-112.04149,2017,10,16,16.95,5.09
33.42011,-112.04149,2017,10,17,16.21,4.78
33.42011,-112.04149,2017,10,18,13.51,4.12
33.42011,-112.04149,2017,10,19,14.82,4.94
33.42011,-112.04149,2017,10,20,12.04,4.95
33.42011,-112.04149,2017,10,21,14.96,4.92
33.42011,-112.04149,2017,10,22,19.39,5.02
33.42011,-112.04149,2017,10,23,19.65,4.91
33.42011,-112.04149,2017,10,24,16.45,4.91
33.42011,-112.04149,2017,10,25,15.25,4.78
33.42011,-112.04149,2017,10,26,15.33,4.84
33.42011,-112.04149,2017,10,27,16.29,4.79
33.42011,-112.04149,2017,10,28,16.88,4.65
33.42011,-112.04149,2017,10,29,17.05,4.63
33.42011,-112.04149,2017,10,30,13.08,3.92
33.42011,-112.04149,2017,10,31,10.63,3.44
33.42011,-112.04149,2017,11,1,12.07,4.49
33.42011,-112.04149,2017,11,2,12.16,4.23
33.42011,-112.04149,2017,11,3,12.6,3.62
33.42011,-112.04149,2017,11,4,11.69,3.72
33.42011,-112.04149,2017,11,5,12.78,3.54
33.42011,-112.04149,2017,11,6,12.61,4.12
33.42011,-112.04149,2017,11,7,7.26,2.24
33.42011,-112.04149,2017,11,8,13.11,4.2
33.42011,-112.04149,2017,11,9,13,4.2
33.42011,-112.04149,2017,11,10,14.09,4.15
33.42011,-112.04149,2017,11,11,12.22,4.15
33.42011,-112.04149,2017,11,12,14.47,3.62
33.42011,-112.04149,2017,11,13,10.9,3.63
33.42011,-112.04149,2017,11,14,12.77,3.56
33.42011,-112.04149,2017,11,15,14.04,3.48
33.42011,-112.04149,2017,11,16,14.02,3.69
33.42011,-112.04149,2017,11,17,11.84,2.13
33.42011,-112.04149,2017,11,18,13.59,4.03
33.42011,-112.04149,2017,11,19,16.38,3.94
33.42011,-112.04149,2017,11,20,16.26,3.38
33.42011,-112.04149,2017,11,21,16.06,3.21
33.42011,-112.04149,2017,11,22,15.41,3.73
33.42011,-112.04149,2017,11,23,16.54,3.82
33.42011,-112.04149,2017,11,24,16.6,3.69
33.42011,-112.04149,2017,11,25,15.89,3.65
33.42011,-112.04149,2017,11,26,18.01,3.69
33.42011,-112.04149,2017,11,27,16.26,1.95
33.42011,-112.04149,2017,11,28,14.02,3.39
33.42011,-112.04149,2017,11,29,10.17,1.59
33.42011,-112.04149,2017,11,30,8.95,1.51
33.42011,-112.04149,2017,12,1,9.28,3.27
33.42011,-112.04149,2017,12,2,14.5,3.15
33.42011,-112.04149,2017,12,3,12.13,3.26
33.42011,-112.04149,2017,12,4,12.2,3.19
33.42011,-112.04149,2017,12,5,11.82,2.5
33.42011,-112.04149,2017,12,6,13.68,3.53
33.42011,-112.04149,2017,12,7,13.73,3.67
33.42011,-112.04149,2017,12,8,13.39,3.55
33.42011,-112.04149,2017,12,9,19.18,3.52
33.42011,-112.04149,2017,12,10,15.2,2.72
33.42011,-112.04149,2017,12,11,13.94,2.88
33.42011,-112.04149,2017,12,12,17.37,3.21
33.42011,-112.04149,2017,12,13,15.92,3.55
33.42011,-112.04149,2017,12,14,14.43,3.49
33.42011,-112.04149,2017,12,15,14.69,3.48
33.42011,-112.04149,2017,12,16,10.27,2.73
33.42011,-112.04149,2017,12,17,8.5,2.72
33.42011,-112.04149,2017,12,18,12.51,3.38
33.42011,-112.04149,2017,12,19,13.65,3.38
33.42011,-112.04149,2017,12,20,15.41,3.37
33.42011,-112.04149,2017,12,21,10.26,3.47
33.42011,-112.04149,2017,12,22,13.21,3.44
33.42011,-112.04149,2017,12,23,14.73,2.06
33.42011,-112.04149,2017,12,24,17.55,3.3
33.42011,-112.04149,2017,12,25,12.45,2.45
33.42011,-112.04149,2017,12,26,14.65,3.37
33.42011,-112.04149,2017,12,27,14.62,3.34
33.42011,-112.04149,2017,12,28,18.7,3.51
33.42011,-112.04149,2017,12,29,18.1,3.52
33.42011,-112.04149,2017,12,30,17.9,3.51
33.42011,-112.04149,2017,12,31,13.56,2.54
33.42011,-112.04149,2018,1,1,16.58,3.23
33.42011,-112.04149,2018,1,2,14.05,3.25
33.42011,-112.04149,2018,1,3,14.29,2.3
33.42011,-112.04149,2018,1,4,13.63,3.43
33.42011,-112.04149,2018,1,5,15.79,3.52
33.42011,-112.04149,2018,1,6,12.79,2.61
33.42011,-112.04149,2018,1,7,12.31,3.11
33.42011,-112.04149,2018,1,8,10.67,2.21
33.42011,-112.04149,2018,1,9,11.09,2.66
33.42011,-112.04149,2018,1,10,7.68,2.92
33.42011,-112.04149,2018,1,11,12.89,3.65
33.42011,-112.04149,2018,1,12,16.02,3.64
33.42011,-112.04149,2018,1,13,17.02,3.71
33.42011,-112.04149,2018,1,14,17.38,3.48
33.42011,-112.04149,2018,1,15,14.23,3.61
33.42011,-112.04149,2018,1,16,11.17,3.01
33.42011,-112.04149,2018,1,17,13.21,3.73
